text,label
"LA VITAMINA B17 ESTÁ PROHIBIDA POR QUE CURA EL CÁNCER Y DESTRUYE CUALQUIER TUMOR MALIGNO.. . En la actualidad, podemos ver cómo son cada vez más las personas que están en nuestro alrededor y que están padeciendo de cáncer, el cual afecta a cualquier sin importar su edad y sexo. Sin embargo, lo que muchos desconocen e ignoran es el hecho que con esta enfermedad están siendo manipulados. Por este motivo, el objetivo con este artículo es convencerte que no hay ninguna enfermedad tal como lo es el cáncer, puesto que es solo una deficiencia de vitamina B17 (Amygdalin). Así que presta mucha atención acerca de esta teoría del cáncer que no ha sido dada a luz por completo, te sorprenderás. Resulta que para la industria el cáncer es un negocio que vale miles y miles de millones de dólares estadounidenses. Pero, a pesar que la cura del cáncer existe desde hace mucho tiempo, no ha dado a conocer por la sencilla razón que llena los bolsillos de las industrias farmacéuticas. No obstante, el cáncer se puede prevenir siguiendo estos fáciles consejos: Evita el pánico, y estudia más la condición, para que trate de descubrir el tipo de cáncer. Al cáncer solo es una falta de vitamina B17 en el cuerpo, que se debe consumir de 15 a 20 semillas de albaricoque a diario para prevenirlo. Además, el brote de trigo es una potente medicina contra el cáncer, rica en oxígeno líquido y el anticancerígeno más poderoso, el compuesto-laetrile, una forma extraída de esta vitamina, que se halla en la semilla de las frutas de las manzanas. Incluso el “laetrile” es fabricado en México, y luego se suele pasar de contrabando a los EEUU, puesto que la industria medicinal prohíbe la producción de laetrile. El doctor Harold W. Manner, autor",1
"Fentanilo, la droga *NUMBER* veces más potente que la heroína que tiene en alerta a EE.UU. . Fentanilo, la droga *NUMBER* veces más potente que la heroína que tiene en alerta a EE.UU. Es barato y su efecto es inmediato y poderoso, aunque también letal. El fentanilo, un opiáceo para tratar el dolor asociado al cáncer, entre otras enfermedades, es una de las drogas que más preocupa actualmente a las autoridades en Estados Unidos, donde se ha disparado el número de muertes por sobredosis asociadas al fármaco. Es *NUMBER* veces más poderoso que la heroína y hasta *NUMBER* más que la morfina. ""Las sobredosis relacionadas con el fentanilo están aumentando alarmantemente y representan una amenaza significativa a la seguridad y salud pública"", dijo hace un año la Agencia Antidrogas de EE.UU. (DEA, por sus siglas en inglés), en un mensaje de alerta. Según el último Informe de Drogas de la DEA, ha habido *NUMBER* muertes relacionadas con el fentanilo en Estados Unidos desde finales de *NUMBER* a finales de *NUMBER*, los últimos datos disponibles. La tendencia, según los expertos, se ha mantenido al alza. La DEA cree, sin embargo, que las muertes son muchas más, ya que el fármaco está detrás de muchas de las sobredosis por heroína, la droga que sigue causando más muertes: más de *NUMBER* en *NUMBER*. ""Epidemia"" El fentanilo está relacionado con la ""epidemia"" de heroína que según las autoridades estadounidenses sufre el país. El presidente Barack Obama anunció este martes nuevos fondos para frenar la ola de muertes causadas por el consumo de heroína y de analgésicos opiáceos. ""Creo que el público no se da cuenta realmente del alcance del problema"", dijo Obama este martes en una cumbre contra el abuso de drogas y de heroína. El número de muertes por sobredosis de heroína aumentó",0
"El PIB británico sufre su primera caída en siete años por la incertidumbre sobre el Brexit . La página web 8chan se han convertido en un altavoz de ideas supremacistas y complotistas en todo el mundoUn mejunje de delirios complotistas, épica de poliespán y odio nutrían «La verdad inoportuna», el manifiesto con el que Patrick Cursius, autor del ti",0
 . Es una buena noticia que algún país como Suecia nos alerte de los peligros de la aplicación masiva e indiscriminada de las vacunas. No es la primera vez que este país fija la mirada sobre un riesgo real que supone la toxicidad intrínseca y extrínseca de e,1
"Navarra censura canciones de Amaral o El Canto del Loco por machistas . El departamento de Educación del Gobierno de Navarra ha afirmado que es ""rotundamente falso"" que el Ejecutivo foral ""haya censurado una lista de canciones prohibidas"" en los centros educativos en aplicación del programa Skolae. Según han explicado desde el departamento de Educación, ""el programa Skolae utiliza listados de canciones publicados tanto por el Gobierno de Canarias (2013), como por el Ayuntamiento de Valencia (2013) o el trabajo desarrollado por el INJUVE (2003) para analizar el sexismo y la violencia de género en la música que escuchan los adolescentes"".",1
"La maquinaria contraataca el freno inversor en cerámica . Muere el cuarto niño de la lista de transplantes en Venezuela, entre protestas y una guerra política ",0
"La genial respuesta a una pintada que denuncia la incoherencia de muchas de las protestas contra el fallo de 'La Manada' . Quim Torra, el aspirante a presidente tapadera de Carles Puigdemont, es bastante conocido por su actividad en las redes sociales y, sobre todo, por sus esquizofrénicos tuits escritos entre 2011 y 2015 en contra de España y de lo que representa nuestro paí",1
"América, a redimirse ante Monterrey . América, a redimirse ante Monterrey Aunque frustrados tras la eliminación en Concachampions , los azulcre ma se enfocarán en obtener la clasificación, lo que esta noche lograrán si vencen a los Rayados en el Azteca Frustrado, enojado y cansado. Con esas sensaciones, el América tiene que lamer las heridas que le dejó la Liga de Campeones de la Concacaf a media semana. Sufrir la eliminación ante Toronto en las semifinales del torneo regional le obliga al equipo que dirige Miguel Herrera a conquistar el Clausura *NUMBER*. Esta noche, puede dar el primer paso hacia la redención ante su gente: si gana al Monterrey estará matemáticamente clasificado a la Liguilla por el título. ""No estamos en deuda con nadie, estamos frustrados, ellos [los jugadores] están enojados, pero de repente pareciera que somos los culpables de algo, estamos peleando, éramos el único equipo que peleaba dos torneos importantes, hoy ya todos pelean sólo uno"", afirma el técnico emplumado. El sueño del doblete para el americanismo se esfumó. La estrella *NUMBER* es la consigna en este momento, por lo que es prioritario para los de Coapa vencer a los Rayados para estar con la tranquilidad de tener un sitio asegurado en cuartos de final de la Liga MX. La estadística indica que los azulcrema tienen dos victorias en los últimos siete encuentros de la campaña. De ser líderes en un lapso del torneo, se mantienen en tercer lugar. Herrera descarta que haya una baja de juego por parte de sus pupilos. Señala que el polémico club tenía que estar concentrado en dos torneos hasta esta semana con el desgaste físico que eso implicó. Debido a los viajes y partidos de forma constante, el Piojo no ha podido tener a su plantilla completa. Entre lesiones y cansancio es",0
"El Gobierno de Sánchez indemnizará a Marruecos con 100 millones de euros por la guerra del Rif librada hace 98 años . El Gobierno español indemnizará económicamente con 2.000 euros a los descendientes de aquellos marroquíes que supuestamente “padecieron” la llamada guerra del Rif entre los años 1921 a 1927, según avanza el rotativo ‘Arifi’. Esta indemnización avalaría la opinión de algunas entidades civiles marroquíes, que reclaman desde hace tiempo el resarcimiento económico a los descendientes rifeños debido a la supuesta utilización de armas químicas como el fosgeno y difosgeno, la clorociprina y, sobre todo, el gas mostaza, contra la población civil. En una primera estimación del número de familiares de ‘damnificados’, el periódico marroquí apunta la cifra de 50.000, lo que elevaría las ‘indemnizaciones de guerra’ por parte de España hasta los 10o millones de euros. Aunque no existe ningún informe sanitario serio que otorgue autenticidad a ese supuesto, el Gobierno de Sánchez habría aceptado que España utilizó bombas cargadas con gases tóxicos que habían sido prohibidas por el Tratado de Versalles. El rotativo no hace mención a si en la reunión se habló o no de los miles de soldados españoles salvajemente asesinados y mutilados por las tropas de Abdelkrim en las laderas de Annual. ¿Resarcirá el Gobierno marroquí a los familiatres de nuestros soldados? Según parece, el Ejecutivo español no sólo tendrá que hacer frente a las posibles compensaciones económicas para los supuestos afectados, sino que también pedirá “perdón” a Marruecos por las acciones militares y dotará a los hospitales de Nador y Alhucemas de unidades oncológicas, enfermedad muy extendida en la zona. ¿Desconoce el ejecutivo español que las tropas rifeñas lucharon contra España y también contra las tropas del sultán de Marruecos, ya que su intención era la proclamación de una república independiente en el norte",1
BBVA Research ha actualizado al alza su previsión de crecimiento para el conjunto del país este año en 03 décimas con lo que el PIB de España crecerá un 44 pero ha rebajado del 18 al 1 su previsión para el año 2023 con descensos en la estimación de trece de las diecisiete autonomías. El estancamiento del turismo la menor confianza y el retraso en la gestión de los fondos Next Generation EU NGEU son los principales motivos de esta revisión a la baja para el siguiente año. La previsión de crecimiento de España para 2022 se revisa al alza en 03 puntos porcentuales hasta el 44 gracias a un dinamismo del turismo mayor que lo esperado hace un trimestre siendo las islas Comunidad Valenciana Comunidad de Madrid y Cataluña las que experimentan las mayores revisiones al alza.,0
